fuel_efficiency,location,make,price,vechile features,car make,type,model,year,odometer,body,transmission,Number of cylinders,capacity,fuel type
11,NSW,1999 Toyota Corolla CSi Manual,"3,750","Odometer
99,996 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.6L Petrol",Toyota,Corolla CSi Manual,Corolla,1999,"99,996",Sedan,Manual,4,1.6,Petrol
11,NSW,2013 Toyota Corolla Ascent Sport Auto,"15,490","Odometer
33,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2013,"33,000",Sedan,Automatic,4,1.8,Petrol
11,QLD,2007 Toyota Corolla Ascent Manual,"9,990","Odometer
85,464 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2007,"85,464",Hatch,Manual,4,1.8,Petrol
11,NSW,2008 Toyota Corolla Ascent Auto,"8,990","Odometer
112,689 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2008,"112,689",Sedan,Automatic,4,1.8,Petrol
11,QLD,2009 Toyota Corolla Levin SX Auto,"14,990","Odometer
78,991 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Levin SX Auto,Corolla,2009,"78,991",Hatch,Automatic,4,1.8,Petrol
11,QLD,"2011 Toyota Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","14,990","Odometer
27,450 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"27,450",Sedan,Automatic,4,1.8,Petrol
11,NSW,2013 Toyota Corolla Ascent Sport Manual,"16,500","Odometer
42,000 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Manual,Corolla,2013,"42,000",Sedan,Manual,4,1.8,Petrol
11,NSW,2013 Toyota Corolla Ascent Auto,"11,500","Odometer
123,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2013,"123,000",Sedan,Automatic,4,1.8,Petrol
11,NSW,2008 Toyota Corolla Conquest Auto,"10,150","Odometer
96,000 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,2008,"96,000",Hatch,Automatic,4,1.8,Petrol
11,VIC,2007 Toyota Corolla Ascent Manual,"7,000","Odometer
129,000 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2007,"129,000",Hatch,Manual,4,1.8,Petrol
11,VIC,1999 Toyota Corolla CSX Auto,"1,850","Odometer
228,878 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla CSX Auto,Corolla,1999,"228,878",Hatch,Automatic,4,1.8,Petrol
11,VIC,2015 Toyota Corolla Ascent Sport Auto,"18,990","Odometer
51,443 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2015,"51,443",Hatch,Automatic,4,1.8,Petrol
11,VIC,"2011 Toyota Corolla Levin ZR Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","17,500","Odometer
64,500 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Levin ZR Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"64,500",Hatch,Automatic,4,1.8,Petrol
11,NSW,2006 Toyota Corolla Conquest Manual,"6,499","Odometer
137,800 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Manual,Corolla,2006,"137,800",Hatch,Manual,4,1.8,Petrol
11,QLD,2002 Toyota Corolla Ascent Auto,"5,950","Odometer
137,668 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2002,"137,668",Hatch,Automatic,4,1.8,Petrol
11,VIC,2013 Toyota Corolla Levin SX Auto,"19,999","Odometer
39,500 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Levin SX Auto,Corolla,2013,"39,500",Hatch,Automatic,4,1.8,Petrol
11,QLD,2014 Toyota Corolla Ascent Auto,"16,990","Odometer
61,873 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2014,"61,873",Hatch,Automatic,4,1.8,Petrol
11,VIC,2012 Toyota Corolla Ascent Manual,"11,500","Odometer
51,134 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2012,"51,134",Hatch,Manual,4,1.8,Petrol
11,NSW,2002 Toyota Corolla Ascent Manual,"4,200","Odometer
191,337 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2002,"191,337",Hatch,Manual,4,1.8,Petrol
11,NSW,2015 Toyota Corolla Levin ZR Auto,"27,990","Odometer
21,344 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Levin ZR Auto,Corolla,2015,"21,344",Hatch,Automatic,4,1.8,Petrol
11,QLD,2014 Toyota Corolla Ascent Sport Auto,"18,990","Odometer
14,359 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2014,"14,359",Hatch,Automatic,4,1.8,Petrol
11,VIC,2008 Toyota Corolla Ascent Manual,"8,990","Odometer
154,769 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2008,"154,769",Hatch,Manual,4,1.8,Petrol
11,VIC,2007 Toyota Corolla Conquest Auto,"8,600","Odometer
160,000 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Auto,Corolla,2007,"160,000",Hatch,Automatic,4,1.8,Petrol
11,NSW,2015 Toyota Corolla Ascent Sport Auto,"20,990","Odometer
27,474 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2015,"27,474",Hatch,Automatic,4,1.8,Petrol
11,VIC,2013 Toyota Corolla Ascent Sport Auto,"17,990","Odometer
32,369 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2013,"32,369",Sedan,Automatic,4,1.8,Petrol
11,QLD,"2009 Toyota Corolla Ascent Auto 
                        
                            MY10
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","11,990","Odometer
103,796 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Auto 
                        
                            MY10
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2009,"103,796",Hatch,Automatic,4,1.8,Petrol
11,QLD,"2010 Toyota Corolla Ascent Sport Manual 
                        
                            MY10
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","9,000","Odometer
126,000 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Sport Manual 
                        
                            MY10
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2010,"126,000",Hatch,Manual,4,1.8,Petrol
11,SA,2009 Toyota Corolla Ascent Manual,"7,500","Odometer
143,000 km


Body
Sedan


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2009,"143,000",Sedan,Manual,4,1.8,Petrol
11,NSW,2013 Toyota Corolla ZR Auto,"19,000","Odometer
55,000 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla ZR Auto,Corolla,2013,"55,000",Sedan,Automatic,4,1.8,Petrol
11,SA,2013 Toyota Corolla Ascent Auto,"13,990","Odometer
47,167 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2013,"47,167",Sedan,Automatic,4,1.8,Petrol
11,NSW,2007 Toyota Corolla Levin Auto,"10,500","Odometer
126,001 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Levin Auto,Corolla,2007,"126,001",Hatch,Automatic,4,1.8,Petrol
11,NSW,2007 Toyota Corolla Ascent Manual,"7,800","Odometer
135,000 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2007,"135,000",Hatch,Manual,4,1.8,Petrol
11,QLD,2006 Toyota Corolla Ascent Manual,"7,250","Odometer
96,000 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2006,"96,000",Hatch,Manual,4,1.8,Petrol
11,QLD,"2011 Toyota Corolla Ascent Sport Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","13,990","Odometer
88,582 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Sport Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"88,582",Hatch,Automatic,4,1.8,Petrol
11,VIC,1999 Toyota Corolla Conquest Seca Manual,"2,850","Odometer
208,682 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Seca Manual,Corolla,1999,"208,682",Hatch,Manual,4,1.8,Petrol
11,NSW,2015 Toyota Corolla Ascent Sport Auto,"19,990","Odometer
27,254 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2015,"27,254",Hatch,Automatic,4,1.8,Petrol
11,QLD,2015 Toyota Corolla Ascent Sport Auto,"19,788","Odometer
29,419 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2015,"29,419",Hatch,Automatic,4,1.8,Petrol
11,VIC,2007 Toyota Corolla Ascent Auto,"7,990","Odometer
144,774 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2007,"144,774",Hatch,Automatic,4,1.8,Petrol
11,TAS,1999 Toyota Corolla CSi Seca Manual,"2,995","Odometer
264,336 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.6L Petrol",Toyota,Corolla CSi Seca Manual,Corolla,1999,"264,336",Hatch,Manual,4,1.6,Petrol
11,WA,2013 Toyota Corolla Levin SX Auto,"19,990","Odometer
39,187 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Levin SX Auto,Corolla,2013,"39,187",Hatch,Automatic,4,1.8,Petrol
11,VIC,"2011 Toyota Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.","13,000","Odometer
48,279 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,"Corolla Ascent Auto 
                        
                            MY11
                        

Manufacturer Marketing Year (MY)

                            The manufacturer's marketing year of this model.",Corolla,2011,"48,279",Hatch,Automatic,4,1.8,Petrol
11,VIC,2004 Toyota Corolla Ascent Auto,"6,999","Odometer
165,093 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Auto,Corolla,2004,"165,093",Sedan,Automatic,4,1.8,Petrol
11,TAS,1999 Toyota Corolla Conquest Seca Manual,"2,990","Odometer
232,000 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Conquest Seca Manual,Corolla,1999,"232,000",Hatch,Manual,4,1.8,Petrol
11,VIC,2007 Toyota Corolla Ascent Manual,"7,000","Odometer
155,000 km


Body
Hatch


Transmission
Manual


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Manual,Corolla,2007,"155,000",Hatch,Manual,4,1.8,Petrol
11,NEW,2016 Toyota Corolla ZR Auto,"35,449","Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol


Colour
Silver Ash",Toyota,Corolla ZR Auto,Corolla,2016,1,1.8L Petrol,"Colour
Silver Ash",4,1.8,Petrol
11,NEW,2016 Toyota Corolla ZR Auto,"34,999","Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol


Colour
Glacier White",Toyota,Corolla ZR Auto,Corolla,2016,1,1.8L Petrol,"Colour
Glacier White",4,1.8,Petrol
11,VIC,2016 Toyota Corolla Ascent Sport Auto,"21,650","Odometer
11,000 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2016,"11,000",Hatch,Automatic,4,1.8,Petrol
11,QLD,2012 Toyota Corolla Ascent Sport Auto,"16,500","Odometer
41,558 km


Body
Sedan


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2012,"41,558",Sedan,Automatic,4,1.8,Petrol
11,QLD,2013 Toyota Corolla Ascent Sport Auto,"16,500","Odometer
43,000 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2013,"43,000",Hatch,Automatic,4,1.8,Petrol
11,NSW,2012 Toyota Corolla Ascent Sport Auto,"12,999","Odometer
115,605 km


Body
Hatch


Transmission
Automatic


Engine
4cyl 1.8L Petrol",Toyota,Corolla Ascent Sport Auto,Corolla,2012,"115,605",Hatch,Automatic,4,1.8,Petrol
